Famille de substances,Groupe,Aliment,Type,Unité,Nom Substance,Substance,LB,UB,MB
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Chromium,Cr,0.2664375,0.2664375,0.2664375
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Cuivre,Cu,0.5500625,0.5500625,0.5500625
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Fer,Fe,4.376375,4.376375,4.376375
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Gallium,Ga,0.0,0.001,0.0005
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Germanium,Ge,0.0027575,0.0031325,0.002195
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Mercure,Hg,0.0228125,0.02375,0.02265625
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Potassium,K,2862.5,2862.5,2862.5
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Lithium,Li,0.01570875,0.01570875,0.01570875
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Magnésium,Mg,323.9375,323.9375,323.9375
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Manganese,Mn,1.4420625,1.4420625,1.4420625
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Molybdène,Mo,0.07183125,0.07183125,0.07183125
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Sodium,Na,3375.0,3375.0,3375.0
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Nickel,Ni,0.0984875,0.10014375,0.096003125
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Plomb,Pb,0.00621875,0.0066875,0.005515625
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Antimoine,Sb,0.0015575,0.00162,0.0015575
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Selenium,Se,0.043625,0.074875,0.04675
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Etain,Sn,0.016588125,0.016869375,0.01672875
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Strontium,Sr,0.8714375,0.8714375,0.8714375
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Tellure,Te,0.0003925,0.001205,0.00073625
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Vanadium,V,0.03695625,0.03695625,0.03695625
Contaminants inorg et minéraux,Poissons,poisson pané,R,µg/g,Zinc,Zn,3.865875,3.865875,3.865875
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Argent,Ag,0.11225,0.1385,0.11750000000000001
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Aluminium,Al,1.9945625000000002,2.0388125,1.9429375
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Arsenic,As,1.2771875,1.2771875,1.2771875
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Baryum,Ba,0.09311249999999999,0.1128,0.08608125
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Calcium,Ca,294.9375,294.9375,294.9375
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Cadmium,Cd,0.001627875,0.0017841250000000001,0.0015810000000000002
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Cobalt,Co,0.006716875,0.006716875,0.006716875
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Chromium,Cr,0.3050625,0.3050625,0.3050625
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Cuivre,Cu,0.975375,0.975375,0.975375
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Fer,Fe,4.2848749999999995,4.2848749999999995,4.2848749999999995
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Gallium,Ga,0.000125,0.0010625,0.00053125
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Germanium,Ge,0.002391875,0.002954375,0.002110625
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Mercure,Hg,0.03080625,0.03174375,0.031275
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Potassium,K,3681.25,3681.25,3681.25
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Lithium,Li,0.0067825,0.0067825,0.00668875
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Magnésium,Mg,359.25,359.25,359.25
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Manganese,Mn,0.21576875,0.2162375,0.21600312500000002
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Molybdène,Mo,0.0177375,0.01876875,0.015503125
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Sodium,Na,986.625,986.625,986.625
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Nickel,Ni,0.059949999999999996,0.06491875,0.050840625
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Plomb,Pb,0.004626875,0.005408125,0.00392375
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Antimoine,Sb,0.000676875,0.000895625,0.00059875
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Selenium,Se,0.061312500000000006,0.0863125,0.0613125
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Etain,Sn,0.01080125,0.010895,0.010754375
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Strontium,Sr,2.6408125,2.6408125,2.6408125
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Tellure,Te,0.0008918750000000001,0.001516875,0.000954375
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Vanadium,V,0.03414375,0.03476875,0.02945625
Contaminants inorg et minéraux,Poissons,saumon,R,µg/g,Zinc,Zn,4.9731250000000005,4.9731250000000005,4.9731250000000005
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Argent,Ag,0.0545,0.0755,0.065
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Aluminium,Al,0.595,0.713,0.6539999999999999
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Arsenic,As,1.305,1.305,1.305
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Baryum,Ba,0.045,0.0675,0.03375
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Calcium,Ca,59.7,59.7,59.7
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Cadmium,Cd,0.0005,0.00075,0.000375
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Cobalt,Co,0.003645,0.003645,0.003645
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Chromium,Cr,0.187,0.187,0.187
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Cuivre,Cu,0.35350000000000004,0.35350000000000004,0.35350000000000004
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Fer,Fe,1.575,1.575,1.575
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Gallium,Ga,0.0,0.001,0.0005
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Germanium,Ge,0.0,0.0015,0.00075
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Mercure,Hg,0.021,0.0235,0.022250000000000002
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Potassium,K,5505.0,5505.0,5505.0
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Lithium,Li,0.00447,0.00447,0.00447
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Magnésium,Mg,383.0,383.0,383.0
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Manganese,Mn,0.09790000000000001,0.09790000000000001,0.09790000000000001
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Molybdène,Mo,0.0055,0.00825,0.004125
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Sodium,Na,14050.0,14050.0,14050.0
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Nickel,Ni,0.0265,0.03975,0.019875
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Plomb,Pb,0.00545,0.0067,0.006075
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Antimoine,Sb,0.001,0.001,0.0005
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Selenium,Se,0.05,0.07500000000000001,0.037500000000000006
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Etain,Sn,0.0015,0.0022500000000000003,0.0011250000000000001
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Strontium,Sr,0.26949999999999996,0.26949999999999996,0.26949999999999996
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Tellure,Te,0.002,0.002,0.001
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Vanadium,V,0.0409,0.0409,0.0409
Contaminants inorg et minéraux,Poissons,saumon fumé,R,µg/g,Zinc,Zn,2.375,2.375,2.375
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Argent,Ag,0.0439,0.0649,0.054400000000000004
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Aluminium,Al,0.51,0.628,0.569
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Arsenic,As,2.0999999999999996,2.0999999999999996,2.0999999999999996
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Baryum,Ba,0.0,0.045,0.0225
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Calcium,Ca,293.6,293.6,293.6
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Cadmium,Cd,0.014,0.014,0.014
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Cobalt,Co,0.0038450000000000003,0.0038450000000000003,0.0038450000000000003
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Chromium,Cr,0.226,0.226,0.226
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Cuivre,Cu,0.47,0.47,0.47
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Fer,Fe,13.005,13.005,13.005
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Gallium,Ga,0.0,0.001,0.0005
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Germanium,Ge,0.004365,0.004365,0.003615
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Mercure,Hg,0.476,0.476,0.476
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Potassium,K,4970.0,4970.0,4970.0
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Lithium,Li,0.005325,0.005325,0.005325
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Magnésium,Mg,569.5,569.5,569.5
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Manganese,Mn,0.07644999999999999,0.07644999999999999,0.07644999999999999
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Molybdène,Mo,0.01295,0.01295,0.0102
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Sodium,Na,559.5,559.5,559.5
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Nickel,Ni,0.053,0.053,0.0265
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Plomb,Pb,0.0,0.0025,0.00125
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Antimoine,Sb,0.0005,0.00075,0.000375
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Selenium,Se,0.7235,0.7235,0.7235
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Etain,Sn,0.00955,0.00955,0.0088
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Strontium,Sr,1.242,1.242,1.242
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Tellure,Te,0.0,0.001,0.0005
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Vanadium,V,0.02,0.02,0.01
Contaminants inorg et minéraux,Poissons,thon,R,µg/g,Zinc,Zn,4.16,4.16,4.16
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Argent,Ag,0.042975,0.063975,0.042975
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Aluminium,Al,0.755,0.9319999999999999,0.8434999999999999
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Arsenic,As,0.5842499999999999,0.5842499999999999,0.5842499999999999
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Baryum,Ba,0.0675,0.07875,0.039375
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Calcium,Ca,57.8,57.8,57.8
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Cadmium,Cd,0.021025000000000002,0.021025000000000002,0.021025000000000002
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Cobalt,Co,0.00313,0.00313,0.0026300000000000004
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Chromium,Cr,0.26925,0.26925,0.26925
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Cuivre,Cu,0.3995,0.3995,0.3995
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Fer,Fe,7.97,7.97,7.97
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Gallium,Ga,0.0,0.001,0.0005
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Germanium,Ge,0.003055,0.00343,0.0028675
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Mercure,Hg,0.1805,0.1805,0.1805
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Potassium,K,2550.0,2550.0,2550.0
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Lithium,Li,0.00729,0.00729,0.00729
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Magnésium,Mg,372.5,372.5,372.5
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Manganese,Mn,0.07114999999999999,0.07114999999999999,0.07114999999999999
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Molybdène,Mo,0.00825,0.009625,0.0048125
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Sodium,Na,3177.5,3177.5,3177.5
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Nickel,Ni,0.047424999999999995,0.05405,0.0374875
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Plomb,Pb,0.00439,0.00564,0.005015
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Antimoine,Sb,0.0007444999999999999,0.0008695,0.000557
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Selenium,Se,0.37174999999999997,0.37174999999999997,0.35924999999999996
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Etain,Sn,0.093225,0.093225,0.093225
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Strontium,Sr,0.598,0.598,0.598
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Tellure,Te,0.00151,0.00176,0.0011350000000000002
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Vanadium,V,0.025025,0.027525,0.026275
Contaminants inorg et minéraux,Poissons,thon en conserve,R,µg/g,Zinc,Zn,4.6850000000000005,4.6850000000000005,4.6850000000000005
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Argent,Ag,0.047,0.07062500000000001,0.050937500000000004
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Aluminium,Al,0.6633749999999999,0.692875,0.574875
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Arsenic,As,0.00743125,0.00961875,0.0075875000000000005
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Baryum,Ba,0.095825,0.095825,0.0677
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Calcium,Ca,57.48125,58.284375,57.8828125
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Cadmium,Cd,0.02094375,0.02094375,0.02094375
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Cobalt,Co,0.006936250000000001,0.006936250000000001,0.006936250000000001
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Chromium,Cr,0.1111625,0.1111625,0.1111625
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Cuivre,Cu,0.7615625,0.7615625,0.7615625
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Fer,Fe,2.41,2.41,2.41
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Gallium,Ga,0.0,0.001,0.0005
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Germanium,Ge,0.001451875,0.002295625,0.001405
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Mercure,Hg,0.0,0.005,0.0025
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Potassium,K,2749.6875,2749.6875,2749.6875
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Lithium,Li,0.012315625,0.012378125,0.012346875
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Magnésium,Mg,173.3125,173.3125,173.3125
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Manganese,Mn,0.7420625,0.7420625,0.7420625
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Molybdène,Mo,0.03534375,0.03534375,0.03534375
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Sodium,Na,22.74375,22.74375,21.35625
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Nickel,Ni,0.1164125,0.1164125,0.1131
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Plomb,Pb,0.006173125,0.007110625,0.005548125
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Antimoine,Sb,0.00075,0.000875,0.0004375
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Selenium,Se,0.0,0.05,0.025
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Etain,Sn,0.034025625000000004,0.034213125000000004,0.034025625000000004
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Strontium,Sr,0.22420625,0.22420625,0.22420625
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Tellure,Te,0.000375,0.0011875,0.00059375
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Vanadium,V,0.01106875,0.01669375,0.01138125
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,µg/g,Zinc,Zn,1.4941875,1.4941875,1.4941875
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre sautée ou frite,R,µg/g,Argent,Ag,0.09135625,0.10448125,0.08216875
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre sautée ou frite,R,µg/g,Aluminium,Al,0.8684375,0.9126875,0.8463125
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre sautée ou frite,R,µg/g,Arsenic,As,0.0124375,0.0130625,0.0115
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre sautée ou frite,R,µg/g,Baryum,Ba,0.14633125,0.14633125,0.14351875
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre sautée ou frite,R,µg/g,Calcium,Ca,160.34375,160.34375,160.34375
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre sautée ou frite,R,µg/g,Cadmium,Cd,0.030563125,0.030563125,0.030563125
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre sautée ou frite,R,µg/g,Cobalt,Co,0.013058750000000001,0.013121250000000001,0.013090000000000001
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre sautée ou frite,R,µg/g,Chromium,Cr,0.20586875,0.20586875,0.20586875
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre sautée ou frite,R,µg/g,Cuivre,Cu,1.1890625,1.1890625,1.1890625
Contaminants inorg et minéraux,Pommes de terre et apparentés,pomme de terre sautée ou frite,R,µg/g,Fer,Fe,5.7675,5.7675,5.7675
